,sp500,nasdaq,russell2000,eurostoxx,nikkei,ftse
2022-06-30,8589.297345976582,22932.803288091687,1455.1704896228957,338.67482541626333,27520.903149678466,14079.504479819001
2022-07-01,8528.831734228439,23181.57172706088,1434.8256526313455,337.46730872108526,27413.999765632732,14185.250511279935
2022-07-04,8509.15784506967,23310.88748234179,1410.18023568222,335.42380547171234,27501.51948583471,14287.222878357628
2022-07-05,8369.356056423458,23454.470016400508,1400.97137126112,336.22319589943993,27310.6823151757,14429.533823899319
2022-07-06,8365.310340940658,23480.79006030201,1412.8116955542114,337.53570607184685,27306.56774248552,14498.625450639665
2022-07-07,8286.794281995013,23652.145215515407,1410.3164724645085,334.5632144588384,26924.783975820126,14249.503120134974
2022-07-08,8199.485502700265,22948.382235176763,1403.6733292336146,338.9161004357369,27096.922688163653,14233.845739135826
2022-07-11,8218.33564029565,22880.471328383406,1404.919716436193,335.6961863306287,27562.086920171594,14090.064422789303
2022-07-12,8336.844228128186,22960.458326533717,1378.5033176156762,330.36600022351627,28304.223238347444,14068.598886580538
2022-07-13,8417.571275205697,22657.10087072725,1386.5562061774158,331.7230713076803,28340.059141609778,14196.90504479437
2022-07-14,8289.582053155784,22775.730727814127,1392.959025106931,329.11105686047455,28563.603808942036,14240.153893279117
2022-07-15,8211.690807780245,22733.512388601608,1387.2445594534856,330.26719593254484,28091.84893106249,14391.566855035811
2022-07-18,8293.04987435041,23226.050038461304,1403.1495536455823,322.42774720295887,28504.124234576855,14440.149694673597
2022-07-19,8215.718229732249,23678.4060866763,1386.3083113392263,327.0141398500374,28725.720164734907,14275.749551290328
2022-07-20,8201.370862192787,23560.258729252124,1404.0627603933608,329.31073859756424,28605.14775397956,13956.149451449144
2022-07-21,8250.583360200164,23531.749578362,1407.0104923258866,324.46830141261154,28952.792339192365,13979.027472143747
2022-07-22,8174.814585417863,23524.987240959104,1402.3644332458587,319.76747888761304,28894.379422605194,13956.306824834117
2022-07-25,8187.516244956449,23411.59883233672,1402.618808145759,325.2107716531091,28780.210816854495,13837.782726471314
2022-07-26,8082.386448970638,23480.43595189631,1401.5248883112617,322.91029601042436,28921.685175124196,13630.137867874724
2022-07-27,8037.822785231917,23280.86669084361,1420.8983236177962,320.3135003349108,28641.09081049463,13544.095047561023
2022-07-28,8067.545201790097,22978.974752162463,1404.638315706967,313.15112360282916,28930.521499507402,13524.450375662742
2022-07-29,7943.06348487664,23164.47332291647,1393.4184698957904,312.1466030477149,28651.86551651371,13609.558395022184
2022-08-01,7982.022204690117,23353.364662026535,1409.8598767761712,311.529427986446,28377.508990801958,13636.745934018132
2022-08-02,7984.445722321622,23141.974929958695,1401.1879918132051,313.85185836649043,28143.620057979,13838.19619824893
2022-08-03,8032.551205714499,23404.503630101997,1415.6284444859941,309.5549802771387,28357.940770655998,13713.369628107079
2022-08-04,8054.553498792931,23241.165173220757,1442.6581649522204,304.94172329134545,28203.124394841892,13826.224215253738
2022-08-05,8168.456196273236,23325.71613368499,1436.8590465794011,306.40837903822035,27853.237563092647,13836.257749766692
2022-08-08,8182.769333017168,23569.332902207192,1448.2030280503523,309.585006844469,27704.112443326343,13926.913216560606
2022-08-09,8151.723452750202,23573.96779322213,1430.4037220535506,304.81383023277704,27706.76088662098,13876.37754895963
2022-08-10,8165.768668713389,23716.75274530297,1442.8511900482254,308.20187889280413,27406.99482989923,14014.379835543563
2022-08-11,8214.216013280537,23584.006386857032,1446.5934610148015,308.41004411730535,27118.09850492172,14055.82067659699
2022-08-12,8222.33659300797,23542.55516078868,1454.6993333428163,311.86980445845575,27672.861992955015,13974.086010991414
2022-08-15,8229.785346784054,23498.523209802726,1444.9509671851927,311.74436929563825,27457.69521502349,13976.76601346663
2022-08-16,8176.127830398684,23302.100460479265,1419.126922605177,303.97483322067103,27384.41330352807,13950.825097583
2022-08-17,8126.016267906032,23266.651209062657,1427.5505374675886,303.6040830736922,27299.82965565224,14016.430319613723
2022-08-18,8016.103343479035,22848.23725800048,1395.7198226098976,306.9138042185537,27201.47138128887,13871.808921306832
2022-08-19,8160.359274958114,22727.282232216974,1391.4058544388245,304.26284845259755,27372.916652710086,13872.30601315385
2022-08-22,8062.935745698545,22663.225252690052,1406.3676423299123,303.1736940417373,27630.423479973368,13925.822113559532
2022-08-23,8011.098712694505,22607.152874609892,1409.8988558168946,302.73065570078916,27561.16596953183,13934.138750507744
2022-08-24,7957.551946846934,22555.202330203116,1440.6794420811339,294.0437575168381,27248.441994811947,14107.235187825776
2022-08-25,8032.744795000708,22552.01820330594,1457.5011043601178,299.0464638560761,27589.24322254163,14209.741250213106
2022-08-26,8013.068612467334,22695.29790034749,1447.6004709474998,296.44064569844176,27575.29022856643,14213.04747091389
2022-08-29,8117.057575163535,22947.084185284235,1448.614438612776,298.0287832736995,28039.60454387617,14245.029697017639
2022-08-30,8066.448482217914,22781.929827461518,1448.4390436678173,297.85979756753466,27452.649650591913,14287.20908697796
2022-08-31,8092.986626823202,22466.66413588819,1423.8098667071247,301.6950970822477,27514.591904109784,14343.353481628896
2022-09-01,8029.42859482874,22199.208992475185,1409.6509488385655,303.01065702414013,28027.09960873325,14111.98196595797
2022-09-02,8205.68652659331,22082.742284238462,1401.5195606275477,302.3897146426024,27944.251242011618,14077.919357714325
2022-09-05,8112.338766396267,22002.73527642095,1370.6883369422608,299.7785338184376,27895.567116195118,13894.062412080431
2022-09-06,8141.528641361535,21812.632682285664,1371.9526984501858,302.26025251324666,27985.038272192192,14058.075268181632
2022-09-07,8197.198531965632,21486.459661366964,1368.742616846389,296.68826217297993,27847.672024911622,14054.593846571983
2022-09-08,8235.217064773195,21381.746476040986,1344.1027409550643,298.6935497150901,27776.25156400773,14034.354268031037
2022-09-09,8224.075832402765,21441.126139869993,1350.6167218730805,295.50038199862803,27698.22131276873,14151.838317490861
2022-09-12,8217.511317526734,21607.088037560952,1361.7925352586703,299.2895351180159,27544.205436889402,14209.873919244907
2022-09-13,8225.220285853757,21475.52082259136,1365.7381647169839,299.862074629934,27876.777953140478,14069.797094068548
2022-09-14,8217.241657538127,21381.9740151354,1361.4159449594868,301.8835161457828,28010.03567861302,14065.039416623997
2022-09-15,8300.554554680477,21157.027529628765,1370.817697872548,302.2215919146468,28087.930697255637,14026.831698242766
2022-09-16,8488.190499648668,21161.739833429012,1381.6230641462387,297.01619643893844,28314.92119038527,13810.807324767502
2022-09-19,8445.113630167136,20958.986165041337,1386.847587853079,294.5487962751126,28255.137620319365,13729.151118441985
2022-09-20,8333.654768847351,21115.707691642634,1374.822600273495,296.61767561421163,28058.624938746983,13710.591188421893
2022-09-21,8330.464475099314,20675.85909841786,1379.5555761340595,297.2009915286245,27909.214699972024,13700.519958722703
2022-09-22,8549.531477270975,20599.036784654065,1398.2489503425863,300.8000655345046,27920.851136983587,13521.864043878488
2022-09-23,8485.095832846218,20685.82646059854,1389.6316544182985,302.1033557040647,27651.065599334095,13666.074592033487
2022-09-26,8628.419012516857,20743.87118330028,1422.2564991418517,299.2735478593085,27530.714898802762,13657.616282241132
2022-09-27,8777.492278038038,21426.684827025096,1414.6019996093908,296.9809205354742,27406.74111360433,13666.32953672703
2022-09-28,8733.289859009012,21529.481496468135,1415.67211369383,297.37565982540184,27970.861854485855,13719.707141489227
2022-09-29,8787.347445492478,21282.99788699617,1405.766172382911,290.5834687134311,27244.983251527043,13626.513474953192
2022-09-30,8934.833988280197,21271.386501299403,1409.781011324444,295.53338923219184,27209.390749964918,13686.568296351092
2022-10-03,8905.426971013589,20830.750665832013,1383.3272620712319,296.92755835080067,27666.347735138024,13645.458336926717
2022-10-04,8891.749984202854,20823.101676855556,1375.571693404191,300.6600404874427,27709.43869171783,13539.443088664266
2022-10-05,8844.474246620815,20627.433806132307,1359.5967209829255,295.997994051206,27918.85183244031,13613.382358896468
2022-10-06,8759.146586032144,20866.396094206717,1362.164620985512,299.77068135873304,27956.496216125655,13800.22691295589
2022-10-07,8706.654987402639,20741.312831390085,1377.610098189758,306.5499920532413,27790.44393471681,13894.3922694753
2022-10-10,8604.444058617455,20724.695078438283,1387.9505333445168,302.5928045574151,27209.673640989677,14013.978498270018
2022-10-11,8611.678973606367,20579.06898587155,1352.2965089348827,305.01778872438786,27273.666141269536,13952.517736686352
2022-10-12,8549.677190251696,21020.823730374654,1383.2137478276754,305.1126795897464,27083.61606961259,13756.086133538032
2022-10-13,8573.939969621217,20952.40277387821,1388.2598213333763,300.4919498947421,26888.527735799198,13944.699100321495
2022-10-14,8444.825380910579,21425.731894915545,1376.9573171234001,302.0631741374468,26771.82133650757,14206.72883742051
2022-10-17,8476.990051431496,21647.912902575525,1379.8880428658179,304.6718013899312,27226.30468447554,14408.25499342307
2022-10-18,8551.886713608601,21786.130512636104,1383.1143426057715,302.9317398336988,27859.206182949016,14369.034665032861
2022-10-19,8385.660643443856,21895.601412605218,1373.52198007041,306.55455055546656,27927.836652225877,14224.026547884681
2022-10-20,8421.220588327502,22012.207917602027,1377.061660683421,301.5369778501276,27815.698327334972,14091.869064980383
2022-10-21,8528.815912572341,21516.2272869892,1368.4106905783892,297.12019643324936,27515.74354520338,13882.554175750534
2022-10-24,8429.91226484149,21457.13080142002,1362.871388844354,297.6151909422753,27649.226036415894,13873.302736616708
2022-10-25,8575.123605750294,21687.621061527647,1353.128125212196,297.7800259430664,28128.597346239494,14077.949235127608
2022-10-26,8615.342565537898,21687.908071130616,1332.3449104826425,295.73554723111886,28073.7540727141,14064.223745838037
2022-10-27,8558.911050319424,21335.213277333747,1335.015197714232,298.2185264308623,27450.503751356548,14106.71044518769
2022-10-28,8558.417280094278,21334.597683743126,1344.1444238659096,299.89121718955164,27636.21936263988,14285.588790903714
2022-10-31,8610.480435695,21783.675309552873,1352.294938696123,302.5546682597116,27905.984714947335,14237.919812426459
2022-11-01,8621.330105270486,22122.688126067165,1365.032445133327,302.27287962670266,27496.728558925017,14503.026791278195
2022-11-02,8672.088702893849,22119.501394601557,1370.4485421206286,304.1849982186711,27553.82825843326,14767.400286379798
2022-11-03,8596.583116589334,22385.320098767665,1362.9659198312766,302.9206523518034,27682.96332920297,14754.404943882311
2022-11-04,8615.44065215283,22300.298767194312,1376.099871743878,309.2329695216426,27674.81016030885,14682.140695762717
2022-11-07,8497.950639007178,21857.7168010886,1356.1014348554436,306.8130799988283,27477.97795124616,14778.677861831318
2022-11-08,8492.747678535557,21628.35084203996,1343.208456133643,313.3644518092852,27754.17019840149,14736.887832619928
2022-11-09,8420.227457138219,22046.960331893733,1329.4994009333525,313.56778756897216,27658.914900300922,14587.91267841434
2022-11-10,8362.504276685371,21987.699932817217,1345.8264734133277,309.3486988410519,27279.731408251435,14760.504430598085
2022-11-11,8470.053873464503,21936.675105893475,1360.32193115545,313.6736391205538,26759.506722591967,14926.5309753727
2022-11-14,8566.723455542142,21870.90767380478,1368.1578719402235,314.1626606789717,27090.737781743686,14951.90017360077
2022-11-15,8623.189995550318,22383.772564995445,1384.8373972048305,316.93082359032667,27260.279956673636,14786.445694078326
2022-11-16,8533.309385504726,22833.943963272333,1371.9970316858855,320.9046794795998,27293.96681212977,14627.258719498925
2022-11-17,8510.575928263144,23455.60637185875,1377.8068166653636,322.08546607125623,27190.724406253554,14645.763132010905
2022-11-18,8618.072817068018,23424.913713476188,1376.460811404346,320.2745700257979,27064.954120142604,14584.267926039282
2022-11-21,8634.59512028814,23522.068399390166,1389.8340960355574,323.49561422182,26799.189852954092,14543.871890026809
2022-11-22,8839.177133130946,23108.08680301098,1388.6284614359754,323.5951069395673,26700.064242444227,14682.0047624255
2022-11-23,8878.362782217784,23531.50120214594,1383.3039436609401,325.9115878132285,26172.982852129917,14783.290243925218
2022-11-24,8899.852780890922,23215.864831893192,1392.0879149941418,318.9901037793097,26000.434722157846,14971.086580188432
2022-11-25,8876.79179704585,23290.185937038375,1406.061499760651,320.51162825340776,25934.032045379423,14842.101551752752
2022-11-28,8893.084341025786,22997.483489827588,1396.2868454432898,318.561039915916,26094.66382073048,14800.711025190896
2022-11-29,8883.971612052352,22848.77251841392,1395.9072894601218,323.92340860111676,26095.20394368562,14906.252457229684
2022-11-30,8951.321771677873,22632.916756021743,1380.213317420333,326.03891139954175,26302.70699263636,14970.836852812647
2022-12-01,9041.434935337093,22481.400624000304,1342.8389748225054,326.9187526564361,26650.34417638456,15181.79725420602
2022-12-02,8974.890927134327,22349.44666267487,1346.3371454777844,328.60666684653717,26928.90998743202,15243.812320445166
2022-12-05,8859.901667030015,22215.81428040463,1355.8933912272414,325.42430563951876,27060.04956604544,15501.935519117518
2022-12-06,8701.645627401856,22451.302065984964,1360.3444297832402,330.80440474510857,27073.923130394727,15581.927990046643
2022-12-07,8750.200055301422,22167.105547522384,1331.7157378992297,337.49118712544634,26832.49179775037,15735.558118578938
2022-12-08,8658.028369945469,22239.070991933506,1327.1088754100654,338.9184829527094,27031.842950019047,15694.462591788308
2022-12-09,8475.95950581873,22577.44979516945,1295.2558399480215,344.41033014503074,27474.01902780228,15701.189001577932
2022-12-12,8513.133250739958,22451.956283188174,1315.2891892293965,342.5534480540117,27574.299399920776,15834.625550569921
2022-12-13,8729.622188224686,22272.003254358802,1300.1020705465855,339.9256740824179,28087.56635864717,16069.244086408351
2022-12-14,8733.457031677986,22223.755513884727,1318.5757925271394,340.16676551262594,27691.730217632747,16179.529438451993
2022-12-15,8811.052991695142,22551.704862443163,1332.8224318096804,341.7483404043828,27399.179489475144,16172.272176091348
2022-12-16,8822.668546335379,22617.765381418325,1320.151963521358,340.5044219619415,27632.741447570344,16377.595590520954
2022-12-19,8818.355174280872,22487.157477254892,1304.2300932524674,342.43769775663947,27713.173643070117,16059.414809417662
2022-12-20,8903.811780461163,22631.221897199233,1309.7783824696635,343.58962215454716,28070.145111618145,15858.670349516808
2022-12-21,8882.418187290245,22345.446011475688,1298.1376427339303,340.2626205640277,28077.247403259807,15960.716262690616
2022-12-22,8910.610299920429,22541.556664942676,1300.1203286806885,342.12995806668135,27856.959875777484,15967.531092809228
2022-12-23,8943.73084292391,22665.60933630487,1293.7353031855448,345.1869858681342,27811.577105138284,16059.33837460008
2022-12-26,8888.450496384268,22595.488703219784,1268.904974571857,345.8824317329736,27417.751330846368,16073.465255881896
2022-12-27,8981.071914774182,22381.666925215774,1238.2797649456909,349.97300375137905,27134.755956300483,16160.880977525556
2022-12-28,8969.84918916084,22156.951160513006,1241.8627605490399,345.8174110286199,27396.286649047408,16047.276038298327
2022-12-29,8906.54491269453,22312.444390423858,1234.6883514695353,347.5394102866424,27634.400938516686,16134.48295040378
2022-12-30,8958.782675329501,22654.89056648254,1227.6703977132597,343.57648544401866,27740.753055405035,16283.722573547893
2023-01-02,8882.770272771088,22495.225853629123,1237.558671669385,339.85183681404766,27298.281484894553,16467.48365711249
2023-01-03,8889.71492537678,22632.461138237595,1254.0279354547022,337.8095623376078,27216.25468143785,16770.84745416815
2023-01-04,8893.349130033745,22079.22592020498,1250.7699809921514,334.72853582322006,26910.41204824263,16812.722348242405
2023-01-05,8994.36828845572,21937.57857233145,1246.5841719647049,332.9946560035224,27221.955662216864,16859.21288440828
2023-01-06,9041.561579923962,21942.56482611211,1253.9409799102707,332.3814453098402,27081.888893112242,16633.155248775023
2023-01-09,9043.8195328274,21716.200916827423,1235.7258680048487,335.26370592457766,26813.382709410784,16558.59376032471
2023-01-10,9122.29875089377,21485.182310239674,1239.2534743770868,334.2875553412785,26831.697954291947,16534.78682981992
2023-01-11,9253.678786148052,21325.905033460396,1247.2723684552843,329.08729219585797,26679.254538689802,16696.0485549696
2023-01-12,9309.923599526957,21413.475868989546,1257.104033177293,332.93783678874325,27065.985464285553,16609.245629621615
2023-01-13,9315.54238232469,21378.187569528465,1230.8251788211526,330.25072835695,26887.87223829051,16733.267866244856
2023-01-16,9197.995493304581,20816.8225565102,1221.0094612954817,330.1558789372497,26541.21581585657,16738.043616985564
2023-01-17,9104.62538432299,20299.557784768484,1209.7018199267384,331.7291922301967,26008.99335076426,16716.37600132569
2023-01-18,9081.388131103251,20163.908382493642,1211.5148683906027,332.4908770164406,26011.790051707212,16758.83636067853
2023-01-19,9030.576656384283,20286.751732192097,1218.4061956071168,336.2286714532342,25883.33509034655,16704.86608088054
2023-01-20,9018.207357870935,19630.06839970307,1238.9531716534398,337.9400859599188,25542.332665329104,16645.374452746924
2023-01-23,9027.82526924517,19524.129590271863,1232.7031233527302,335.1307576516974,25841.117968329407,16394.976867209974
2023-01-24,9080.15891820697,19412.549691859036,1226.449253701709,342.53232879860445,26015.256840917627,16363.308528830723
2023-01-25,9078.297596582914,19747.611334976835,1242.4499916883012,343.3007434348514,26018.68903765744,16297.53271965439
2023-01-26,9127.002812420014,19668.220768659492,1247.0002738479077,342.89791356451167,26366.32732605597,16226.73902596056
2023-01-27,9137.450895479236,19770.41424396688,1264.887453554993,346.30606310255644,26542.825955244396,16292.487461210761
2023-01-30,8961.512333469782,19815.789038606625,1269.4107012498837,347.2738186717097,26345.95433631412,16393.951982940653
2023-01-31,8881.814432466801,19321.052241270754,1253.7610471281077,348.7644158081457,26096.389871682808,16433.12943857382
2023-02-01,8873.457750363565,19510.755733791473,1235.8768831244927,357.560896096472,26309.618897904624,16585.2794574334
2023-02-02,8770.55272732437,19572.892770478185,1215.2789745302819,356.6844377210788,26419.21124936338,16676.16773973523
2023-02-03,8827.555069278716,19704.01595713584,1224.615440543237,355.65803939427167,26472.38265420381,16636.886931432535
2023-02-06,8967.09671951194,20644.19017173968,1241.1166009629171,356.1793576562685,26270.087876607355,16572.573608293565
2023-02-07,9080.867821893908,20140.278799494015,1266.8610622068388,360.10273004010253,26432.318853849298,16624.20380628222
2023-02-08,9066.025790820426,20569.19342322262,1279.1168771171733,354.78569068741575,26253.180701349964,16715.036859775264
2023-02-09,9205.708419753153,20510.584175769694,1295.9899948167874,347.91861534919985,26238.24596994485,16930.336542879522
2023-02-10,9223.997166588117,20593.609930433828,1288.2397418112696,345.9803076137593,26609.41139430072,17116.918288627166
2023-02-13,9197.516364746516,20594.718959270587,1272.3678887629196,340.43105002611827,26453.003263439394,17038.63822124283
2023-02-14,9145.697312567921,20502.231453942422,1284.7745860185853,339.0869215239045,26068.286710213084,17028.107379778754
2023-02-15,9122.607199235727,20374.338633796844,1291.191377624002,340.8925583506334,25818.052056147022,17136.051281115637
2023-02-16,9091.75665644134,20467.125507713423,1293.2338979220065,337.95832952869614,26072.252436203962,17305.903478736396
2023-02-17,9111.79636301104,20106.77956941668,1299.2617727094464,333.237637763393,26145.774775091257,17457.342684733987
2023-02-20,9130.98343535779,20299.944395607403,1304.4004053899089,333.56866657451445,26124.22189529169,17452.543652580152
2023-02-21,9135.827058671113,20210.739682921565,1323.3428891088981,336.545911974743,26008.324628462768,17260.80644993043
2023-02-22,9180.312887741798,19948.79167991137,1342.723035881368,330.94251193195004,26138.650239668354,17110.80266484988
2023-02-23,9294.208097597299,19853.03440183004,1351.298234336232,333.75629238816316,25938.258379954248,17157.920710019433
2023-02-24,9387.108738993355,20164.444942278413,1364.4110048411653,336.58423015893504,26023.95379203065,17215.915000442765
2023-02-27,9252.413306401357,20047.00679059008,1372.6720878838578,339.8965054241377,25853.57709001196,17050.846838590824
2023-02-28,9020.740174133893,20145.266060084752,1366.2577737106626,344.1400460453983,25643.445312729044,17062.801639122757
2023-03-01,9109.533115809054,19980.64951588988,1378.1745628727115,351.82129979346166,25498.40263621551,17164.854583549626
2023-03-02,8989.571614681867,20174.363155724517,1357.5853987463747,350.67403850948693,25417.66524015072,16992.15829640535
2023-03-03,8973.860953721038,20352.423958438907,1373.8666585217227,351.16347980595754,25416.041472223584,17166.242530225576
2023-03-06,8873.343568237953,20816.11946131674,1356.3639375475084,349.80644915645615,25483.059254219956,17113.065281654613
2023-03-07,8717.88432476316,20784.754412242186,1361.1706691083773,349.9183062216487,24600.33958083119,17311.89373889041
2023-03-08,8769.44736123214,20963.999175731038,1349.060750806025,355.3870861960808,24421.42917582295,17233.971658507864
2023-03-09,8840.405797085574,21001.248229053203,1357.812484033283,350.7136945385832,24340.352112034176,17079.906339722063
2023-03-10,8793.860141097472,21340.428077557804,1357.848903978722,347.7990895298805,24698.10878259573,17014.605879728653
2023-03-13,8570.40443580011,21169.150043993337,1334.572229611352,352.6932520150814,24454.584817989333,17005.14009116336
2023-03-14,8527.87427959467,21371.10508504219,1341.2820529934115,356.39665991861995,24502.187327117892,16950.786236055454
2023-03-15,8565.550769737612,21333.996991592216,1333.291863388414,355.209389856232,24859.987572782968,16922.91892661234
2023-03-16,8443.15662385961,21330.364705259228,1346.7482634201995,358.3508688082892,24559.847945101606,16978.86078866088
2023-03-17,8462.859567383877,21366.648291553152,1347.3066017845774,359.6811240050134,24661.59361487263,16957.7965706905
2023-03-20,8465.79534613208,21444.142662552535,1353.7058107703633,365.1852329190315,24483.497883915636,16952.793824914752
2023-03-21,8519.069876618914,21427.099961963195,1339.9883598498802,365.56688652267053,24375.916891035034,16697.09419835018
2023-03-22,8533.516546701143,21495.164392007726,1331.8376735616528,369.425927974488,24199.68990983546,16760.96529464539
2023-03-23,8454.746305893555,21915.124375570475,1325.6512542758635,379.2970327704142,24041.117946541235,16752.53738384278
2023-03-24,8560.140763880858,22187.428479309307,1338.6740906697964,381.6793942283653,24672.393598105315,17000.351585248245
2023-03-27,8550.85047965931,22432.15260069875,1363.9096340310764,381.9821734910235,24880.1926582384,16861.69524709869
2023-03-28,8552.791134551486,22322.98710629816,1352.375201282919,384.8563868395383,25150.5535127728,16592.33543295962
2023-03-29,8477.247070853538,22098.174760046717,1368.9354813536406,383.56603704289023,25278.16586510477,16689.60993153599
2023-03-30,8443.90756273422,22364.758449114444,1336.811423143801,392.84053994794834,24902.54648901865,16746.667421412887
2023-03-31,8373.417593230592,22613.288203044514,1319.7856813525068,393.66578414670755,25005.944370177513,16599.700389934857
2023-04-03,8363.12280621878,23026.479292993492,1306.3943927663377,392.70943878668817,25270.828121333707,16376.13993112788
2023-04-04,8510.456649900656,22873.404612042294,1287.48094307486,389.5454220167079,25076.05839402309,16607.64238902932
2023-04-05,8397.95682617694,22824.12194354303,1265.5686968433026,393.9364566691588,25316.05140219358,16823.9900387383
2023-04-06,8266.649615032484,22388.778979309296,1271.824387767391,397.4708049729341,25495.572433838835,16452.396706177544
2023-04-07,8392.399436054222,22296.76886050454,1269.3382958178595,395.6132077907983,25954.349463385082,16389.482621674288
2023-04-10,8379.028356671428,22576.790549751862,1275.1435629452085,398.0124094109276,25861.719983257313,16639.876687309872
2023-04-11,8327.15607635069,22463.953002450566,1285.3385901824572,392.1275731773545,25602.396646446072,16573.574050004245
2023-04-12,8417.914140753623,22650.083870472958,1289.608211105392,392.9705320764343,25524.68141530538,16505.365338504937
2023-04-13,8371.142901665888,22611.89498485401,1299.4548791120233,394.86762228182283,25882.99496424227,16468.313534057954
2023-04-14,8528.186355636035,22713.39264373992,1298.9807663089216,401.72777519202276,25443.764270266944,16307.120482887656
2023-04-17,8590.265230474735,22414.205097277492,1282.5396612228499,398.7517002976166,24953.982766780216,16061.812767915642
2023-04-18,8552.647479040512,22450.572445299702,1297.976252139512,393.7738729645573,24985.156658260898,16218.783672255571
2023-04-19,8741.43076929702,21658.2102110655,1290.084253500199,390.36604376510456,24890.098174179504,15954.637552320824
2023-04-20,8692.853334028032,21622.631101818784,1277.323308622268,385.2656440013441,24901.88151963749,15994.930081145401
2023-04-21,8761.709022982424,21212.543222837012,1275.3343927980764,390.530905272006,25135.47266864647,16127.355553152067
2023-04-24,8792.31302251651,21532.25727847576,1263.0389958006901,396.695979601843,25013.580486593357,15921.553777223835
2023-04-25,8911.162347935051,21746.048654401697,1257.7446720436794,398.0852746864652,24578.5053888015,15793.888141668449
2023-04-26,9054.766726930531,21880.87528214752,1263.007821766661,403.0664956081337,25065.714650180988,15971.07365568626
2023-04-27,9062.19201133484,22293.37517803494,1268.35256664984,403.7273569069943,24838.276658947787,16052.46265401123
2023-04-28,8998.446933282026,22052.896579005162,1256.33349191567,403.4644833726934,24598.31772783936,15968.09779099868
2023-05-01,9044.336505938923,22528.541355627658,1250.0960987759863,402.24183420855326,24866.078782941666,16145.666887229194
2023-05-02,8987.563815599044,22794.069474922722,1265.3693516940418,401.1139843418806,24785.19821509232,16325.83350220128
2023-05-03,9173.012061233432,22743.041224789325,1272.7849238814556,395.0258700449664,24780.18655892703,16370.263837477378
2023-05-04,9190.122969652111,23066.6165194012,1302.3462643307275,396.18825248505505,24903.75311230931,16242.55217279196
2023-05-05,9161.144531336715,22774.23511080843,1319.773493540001,396.1473107467646,25170.074831281185,16186.985779211573
2023-05-08,9182.643933343581,22562.567499473047,1336.9136872054135,399.2188814037857,25100.407170507275,16233.56351831118
2023-05-09,9063.533444810279,22411.328879451754,1317.0383876076862,399.71201052453875,25472.88576854222,16210.87949212296
2023-05-10,8980.002648197798,22282.514556155573,1328.6315704273293,399.1815778909565,24966.22755992237,16352.734650952256
2023-05-11,9092.289850244642,22013.370932238595,1328.3868699487718,395.8236902806633,25156.419750967838,16132.49656487615
2023-05-12,9037.109263316011,22349.669129640846,1320.8671377693413,396.22803699239233,24965.84699626925,15920.380502598484
2023-05-15,8947.017328553045,22293.655208706426,1323.836669985905,399.2720082914999,25301.302534481896,15951.072448999817
2023-05-16,8999.505251980097,22401.334892518502,1338.130567248435,394.8267573427071,25345.565203652008,15885.2918257257
2023-05-17,9110.712512277929,22261.45610986875,1346.037778145965,395.2905751550935,25193.67935303434,15800.409761172905
2023-05-18,9180.769637766267,21788.461617910958,1333.5691450963263,396.33035915109934,25362.40118139177,15553.7256983057
2023-05-19,9276.804866101282,21872.14430753706,1344.9938960397221,393.60334952299286,25587.753453192272,15561.127912391987
2023-05-22,9211.236864931505,21383.366192819336,1336.0988287230234,391.4076084213498,25754.022525881766,15558.407889913018
2023-05-23,9084.876135079518,21378.58468924614,1339.8178789304875,392.42765911179214,25512.395343464024,15654.579245218205
2023-05-24,9225.81287580148,21040.380172788613,1335.8830337982727,388.0975298395589,25405.290157598312,15668.983887684588
2023-05-25,9200.655944119866,21554.760911277182,1333.2012101757807,389.5720043937165,25414.46929337742,15654.98464236237
2023-05-26,9182.17798925364,21803.424234783073,1344.9716073375907,386.20082601514366,25414.673455429132,15825.514479792108
2023-05-29,9308.726228395686,21844.175826630286,1330.12025476841,390.421436004775,25605.85742092434,15643.327901301238
2023-05-30,9365.15852028517,22188.53790244597,1359.1130799158036,399.6659430904395,25125.963663963026,15723.53911157003
2023-05-31,9412.53571207535,21976.50885546611,1332.4310442870333,396.34569108412995,25215.816798962223,15491.76904304186
2023-06-01,9621.023598812471,22133.020113316663,1324.2041559760535,398.58190463540984,25156.438016950215,15379.52719617961
2023-06-02,9563.921069804344,22199.368825564816,1330.1264349942226,395.80481748053813,24966.110548716242,15216.29021418107
2023-06-05,9657.440927842908,22283.021396814736,1339.2078144785096,400.04370569343865,24799.995426675545,15327.939482197564
2023-06-06,9667.775657164882,22636.613772859117,1338.2633610325959,395.1021321788444,24759.370360406712,15323.514427123624
2023-06-07,9698.576443946433,22849.169430990383,1337.9538237510094,397.11947134801517,23922.248410444634,15326.24922698176
2023-06-08,9851.66541092561,22942.044083336477,1344.5312729020688,393.77179801918203,23772.44128826758,15178.18851137088
2023-06-09,9906.621523177771,22500.211303607568,1341.6516038860248,393.0748826204725,23584.157828049054,15141.80272853218
2023-06-12,9964.901789164915,22254.496496329328,1362.7490670889147,389.140103695186,23712.961302499865,15042.30310023567
2023-06-13,10076.758542904006,22235.079287833832,1375.8762111619412,392.4569412014761,23540.982968041088,15098.72821019442
2023-06-14,10045.021516823685,22273.334041150552,1389.6364425181928,389.2898907863457,23502.291453321264,14968.579887502334
